Commodity,Detailed_Comm_code,Detailed_Comm_Name,Abstract_Comm_code,Abstract_Comm_Name
PAMPER,23,Medicines,13,Medicines
PAMPERS,23,Medicines,13,Medicines
PANDAGE,23,Medicines,13,Medicines
PATANJALI MEDICINE,23,Medicines,13,Medicines
PATTI,23,Medicines,13,Medicines
PETTI,23,Medicines,13,Medicines
SANETRI,23,Medicines,13,Medicines
SANITARY,23,Medicines,13,Medicines
SANTY,23,Medicines,13,Medicines
SEARP,23,Medicines,13,Medicines
SEERENJ,23,Medicines,13,Medicines
SENETARY,23,Medicines,13,Medicines
SENETARY PAD,23,Medicines,13,Medicines
SENETRY,23,Medicines,13,Medicines
SENITARY PAD,23,Medicines,13,Medicines
SERAP,23,Medicines,13,Medicines
SOFFI,23,Medicines,13,Medicines
Stationery Items,23,Medicines,13,Medicines
TABLET,23,Medicines,13,Medicines
VACCINE,23,Medicines,13,Medicines
VITAMIN,23,Medicines,13,Medicines
VITAMIN ,23,Medicines,13,Medicines
ARMYVARDI,24,Clothes,14,Clothes
BAG LOAD,24,Clothes,14,Clothes
BAGG,24,Clothes,14,Clothes
BAGGS,24,Clothes,14,Clothes
BAGSD,24,Clothes,14,Clothes
BALNKET,24,Clothes,14,Clothes
BANIYAN,24,Clothes,14,Clothes
BAR DANA,24,Clothes,14,Clothes
BED SHEETS,24,Clothes,14,Clothes
BED SHHET,24,Clothes,14,Clothes
BEDSHEET,24,Clothes,14,Clothes
BEDSHEETS,24,Clothes,14,Clothes
BEDSHIT,24,Clothes,14,Clothes
BELTS,24,Clothes,14,Clothes
CAP,24,Clothes,14,Clothes
CHOLI,24,Clothes,14,Clothes
CHUNARI,24,Clothes,14,Clothes
CHUNNI,24,Clothes,14,Clothes
CLOHE,24,Clothes,14,Clothes
CLOTH,24,Clothes,14,Clothes
CLOTH ITEMS,24,Clothes,14,Clothes
CLOTH ROL,24,Clothes,14,Clothes
CLOTHE,24,Clothes,14,Clothes
CLOTHES,24,Clothes,14,Clothes
CLOTHS,24,Clothes,14,Clothes
COT,24,Clothes,14,Clothes
COTS,24,Clothes,14,Clothes
COTTON,24,Clothes,14,Clothes
COTTON CLOTHES,24,Clothes,14,Clothes
DAGA,24,Clothes,14,Clothes
DHAGA,24,Clothes,14,Clothes
DOLONETH,24,Clothes,14,Clothes
DRESS,24,Clothes,14,Clothes
DRESS PARCLE,24,Clothes,14,Clothes
DRESSES,24,Clothes,14,Clothes
FABRIC,24,Clothes,14,Clothes
FLAGS,24,Clothes,14,Clothes
GARMENTS,24,Clothes,14,Clothes
GARMENTS SAMAN,24,Clothes,14,Clothes
HAT,24,Clothes,14,Clothes
HOSIERY CLOTH,24,Clothes,14,Clothes
INNER,24,Clothes,14,Clothes
JARKIN,24,Clothes,14,Clothes
JINS,24,Clothes,14,Clothes
KAPDA,24,Clothes,14,Clothes
KURTA,24,Clothes,14,Clothes
LYNING,24,Clothes,14,Clothes
NAPKINS,24,Clothes,14,Clothes
NYLON,24,Clothes,14,Clothes
PARDE,24,Clothes,14,Clothes
RAIN COAT,24,Clothes,14,Clothes
ROPPER,24,Clothes,14,Clothes
SANDALE,24,Clothes,14,Clothes
SAREE,24,Clothes,14,Clothes
SARI,24,Clothes,14,Clothes
SHIRT,24,Clothes,14,Clothes
SOCKS,24,Clothes,14,Clothes
T SHIRT,24,Clothes,14,Clothes
TEXTILE,24,Clothes,14,Clothes
TEXTILES,24,Clothes,14,Clothes
Textiles & Clothing,24,Clothes,14,Clothes
THARED DHAGA,24,Clothes,14,Clothes
THERMAL,24,Clothes,14,Clothes
TOWEL,24,Clothes,14,Clothes
TRENDS CLOTH,24,Clothes,14,Clothes
TRES,24,Clothes,14,Clothes
TRESS,24,Clothes,14,Clothes
TSHIRT,24,Clothes,14,Clothes
WASTAGE CLOTH,24,Clothes,14,Clothes
WOOLAN,24,Clothes,14,Clothes
5 PIG,25,Cattle and Livestock,15,Cattle and Livestock
AIMAL,25,Cattle and Livestock,15,Cattle and Livestock
ANI,25,Cattle and Livestock,15,Cattle and Livestock
ANIAL,25,Cattle and Livestock,15,Cattle and Livestock
ANIAMAL,25,Cattle and Livestock,15,Cattle and Livestock
ANIAML,25,Cattle and Livestock,15,Cattle and Livestock
ANIMAK,25,Cattle and Livestock,15,Cattle and Livestock
ANIMAL,25,Cattle and Livestock,15,Cattle and Livestock
ANIMAL ,25,Cattle and Livestock,15,Cattle and Livestock
ANIMAL  ,25,Cattle and Livestock,15,Cattle and Livestock
ANIMAL.,25,Cattle and Livestock,15,Cattle and Livestock
ANIMALFEED,25,Cattle and Livestock,15,Cattle and Livestock
ANIMALFOOD,25,Cattle and Livestock,15,Cattle and Livestock
ANIMALS,25,Cattle and Livestock,15,Cattle and Livestock
ANLMAL,25,Cattle and Livestock,15,Cattle and Livestock
ANMAL,25,Cattle and Livestock,15,Cattle and Livestock
BACHADA,25,Cattle and Livestock,15,Cattle and Livestock
BAFFALOS,25,Cattle and Livestock,15,Cattle and Livestock
BAKRA,25,Cattle and Livestock,15,Cattle and Livestock
BAKRE,25,Cattle and Livestock,15,Cattle and Livestock
BAKRI,25,Cattle and Livestock,15,Cattle and Livestock
BEBBLO,25,Cattle and Livestock,15,Cattle and Livestock
BHAES,25,Cattle and Livestock,15,Cattle and Livestock
BHAINS,25,Cattle and Livestock,15,Cattle and Livestock
BHAIS,25,Cattle and Livestock,15,Cattle and Livestock
BHENS,25,Cattle and Livestock,15,Cattle and Livestock
BOFFELLOWS,25,Cattle and Livestock,15,Cattle and Livestock
BUFALO,25,Cattle and Livestock,15,Cattle and Livestock
BUFELLOW,25,Cattle and Livestock,15,Cattle and Livestock
BUFELO,25,Cattle and Livestock,15,Cattle and Livestock
BUFFALO,25,Cattle and Livestock,15,Cattle and Livestock
BUFFALO TRANSPORT,25,Cattle and Livestock,15,Cattle and Livestock
BUFFALOS,25,Cattle and Livestock,15,Cattle and Livestock
BUFFELO,25,Cattle and Livestock,15,Cattle and Livestock
CATTLE,25,Cattle and Livestock,15,Cattle and Livestock
CATTLE ,25,Cattle and Livestock,15,Cattle and Livestock
CHCIKEN,25,Cattle and Livestock,15,Cattle and Livestock
CHICAN,25,Cattle and Livestock,15,Cattle and Livestock
CHICKEN,25,Cattle and Livestock,15,Cattle and Livestock
CHICKEN VAN,25,Cattle and Livestock,15,Cattle and Livestock
CHIKAN,25,Cattle and Livestock,15,Cattle and Livestock
CHIKEN,25,Cattle and Livestock,15,Cattle and Livestock
CHUJA,25,Cattle and Livestock,15,Cattle and Livestock
CLIENT,25,Cattle and Livestock,15,Cattle and Livestock
COW,25,Cattle and Livestock,15,Cattle and Livestock
COW LOAD,25,Cattle and Livestock,15,Cattle and Livestock
COWS,25,Cattle and Livestock,15,Cattle and Livestock
DOGVAN,25,Cattle and Livestock,15,Cattle and Livestock
DUCK,25,Cattle and Livestock,15,Cattle and Livestock
DUCKS,25,Cattle and Livestock,15,Cattle and Livestock
GOAT,25,Cattle and Livestock,15,Cattle and Livestock
GOAT TRANSPORT,25,Cattle and Livestock,15,Cattle and Livestock
GOATS,25,Cattle and Livestock,15,Cattle and Livestock
GOT,25,Cattle and Livestock,15,Cattle and Livestock
HEB,25,Cattle and Livestock,15,Cattle and Livestock
HEN,25,Cattle and Livestock,15,Cattle and Livestock
HEN ,25,Cattle and Livestock,15,Cattle and Livestock
HEN  ,25,Cattle and Livestock,15,Cattle and Livestock
HEN BABY'S ,25,Cattle and Livestock,15,Cattle and Livestock
HEN BIRD,25,Cattle and Livestock,15,Cattle and Livestock
HEN LOAD,25,Cattle and Livestock,15,Cattle and Livestock
HENCE,25,Cattle and Livestock,15,Cattle and Livestock
HENS,25,Cattle and Livestock,15,Cattle and Livestock
HN,25,Cattle and Livestock,15,Cattle and Livestock
HORSE,25,Cattle and Livestock,15,Cattle and Livestock
KATTLE,25,Cattle and Livestock,15,Cattle and Livestock
KORKOSH,25,Cattle and Livestock,15,Cattle and Livestock
LABOR,25,Cattle and Livestock,15,Cattle and Livestock
LABOUR,25,Cattle and Livestock,15,Cattle and Livestock
LEBOUR,25,Cattle and Livestock,15,Cattle and Livestock
LIVE STOCK,25,Cattle and Livestock,15,Cattle and Livestock
MACHLI,25,Cattle and Livestock,15,Cattle and Livestock
MADHUMAKHI,25,Cattle and Livestock,15,Cattle and Livestock
MADHUMAKKHI,25,Cattle and Livestock,15,Cattle and Livestock
MAN,25,Cattle and Livestock,15,Cattle and Livestock
MANPOWER,25,Cattle and Livestock,15,Cattle and Livestock
MAVESHI,25,Cattle and Livestock,15,Cattle and Livestock
MURESHI,25,Cattle and Livestock,15,Cattle and Livestock
MURGA,25,Cattle and Livestock,15,Cattle and Livestock
MURGI,25,Cattle and Livestock,15,Cattle and Livestock
MURGI ,25,Cattle and Livestock,15,Cattle and Livestock
MURGI BACHCHE,25,Cattle and Livestock,15,Cattle and Livestock
MURGIBACHHA,25,Cattle and Livestock,15,Cattle and Livestock
PACKING,25,Cattle and Livestock,15,Cattle and Livestock
PARASITE,25,Cattle and Livestock,15,Cattle and Livestock
PARROT,25,Cattle and Livestock,15,Cattle and Livestock
PASSANGER,25,Cattle and Livestock,15,Cattle and Livestock
PASSENGER,25,Cattle and Livestock,15,Cattle and Livestock
PATS ,25,Cattle and Livestock,15,Cattle and Livestock
PET,25,Cattle and Livestock,15,Cattle and Livestock
PIG,25,Cattle and Livestock,15,Cattle and Livestock
PIGS,25,Cattle and Livestock,15,Cattle and Livestock
SHEEP,25,Cattle and Livestock,15,Cattle and Livestock
SHEEPS,25,Cattle and Livestock,15,Cattle and Livestock
SHIP,25,Cattle and Livestock,15,Cattle and Livestock
SUAR,25,Cattle and Livestock,15,Cattle and Livestock
 PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
 PARCELS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
 WASTEAGE ,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AAJ,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AIRFORCE GOOD,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AIRFORCE GOODS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AIRPORT,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AIRPORT ITEM,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AIRPORT MATERIAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMAZON,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMAZON COURIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMAZON PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMAZON PARCLE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMAZON SAMAN,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMAZONE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMBALA,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMEZON,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMEZONE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMEZONE PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMOZONE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMZON,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMZON ,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMZON PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMZON PARSEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
AMZON PARSER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY ,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY GOODS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY ITEM,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY ITEMS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY ITEN,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY MATERIAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY PARCLE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY PARSAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY SAMAN,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY THINGS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY WEAPONS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMY WORKING,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMYGOODS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ARMYMATERIAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ASK,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
ATM CASH,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BAAJ,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BAGS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BAND PARTY,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BANK GOODS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BARAT,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BATTNA,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BELLS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BIGBASKET,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BINGO,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BLACK,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BLUE DART,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BLUM,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BOTTLE SCREP,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BOX,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BOXES,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
BREAD PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARGO,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARGO PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARGO PARTS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARRIAGE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARRIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARRY BAG,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARRY BAGS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARTOON,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARTOOR,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARTUN,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CARTUN ,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CATERING THINGS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CATOON BOX,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CATUN,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CATUN BOX,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CENTRING GOOD,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CENTRING MATERIAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COCORIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COMPANY,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COMPANY BOX,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COMPANY ITEM,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COMPANY PART,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COMPANY TRANSPORT,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CONTINER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CORIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CORIYAR,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CORRIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CORTUN,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COTTO,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COTTON BOX,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COTTOON,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COUN,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURIEER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURIER ,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURIER AMAZON,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURIER PARCELS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURIES,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURRIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
COURUIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CRACKERS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CRAKERS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CURIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
CURRIER,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
D MART,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAAK,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAAK PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAAKPARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK PARAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK PARCAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK PARCE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK PARSAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK PARSEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK PARSL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAK PASEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAKPARCAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAKPARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAKPARCHAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAKPARSAL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DAL PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DARK PARCEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DECORATE,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DECREATION MATERIALS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DELIHEVERY,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DELIVERY,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DESIGN PICES,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DISCO GLASS,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
DK PRSEL,26,"Miscellaneous (Parcels, Couriers, etc.)",16,"Miscellaneous (Parcels, Couriers, etc.)"
